year,character,index,region,security,avg.price,name,size,address,supply,people,rate,rank,sum,value,d.sub,d.hos,cut
2022 2차,청년매입,신규공급,영등포구,55.76,4871,남양파크빌,40,"서울특별시 영등포구 도림로48길 9, 남양파크빌 (대림동 700-28)",2,146,73,1순위,7,329700,440,190,27
2022 2차,청년매입,재공급,은평구,54.85,3254,구산유앤아이하우스3,20,"서울특별시 은평구 연서로11길 29-10, 구산유앤아이하우스3 (구산동 24-13)",1,113,113,1순위,7,116800,560,90,27
2022 2차,청년매입,재공급,은평구,54.85,3254,구산유앤아이하우스3,20,"서울특별시 은평구 연서로11길 29-10, 구산유앤아이하우스3 (구산동 24-13)",1,113,113,1순위,7,116800,560,90,27
2022 2차,청년매입,재공급,은평구,54.85,3254,구산유앤아이하우스3,20,"서울특별시 은평구 연서로11길 29-10, 구산유앤아이하우스3 (구산동 24-13)",1,113,113,1순위,7,116800,560,90,27
2022 2차,청년매입,신규공급,중구,58.21,4561,남산의아침 B동,31,"서울특별시 중구 필동로8길 50-9, 남산의아침 B동 (필동2가 84-12외)",3,241,80.3,1순위,7,315800,340,670,27
2022 2차,청년매입,신규공급,중구,58.21,4561,남산의아침 B동,31,"서울특별시 중구 필동로8길 50-9, 남산의아침 B동 (필동2가 84-12외)",3,241,80.3,1순위,7,315800,340,670,27
2022 2차,청년매입,신규공급,중구,58.21,4561,남산의아침 B동,31,"서울특별시 중구 필동로8길 50-9, 남산의아침 B동 (필동2가 84-12외)",3,241,80.3,1순위,7,315800,340,670,27
2022 2차,역세권 청년,신규공급,강남구,59.1,8432,모아엘가 퍼스트홈,20,강남구 논현동 278-4외2,8,"1,224",153,1순위 ,7,287000,80,80,27
2022 2차,역세권 청년,신규공급,강남구,59.1,8432,모아엘가 퍼스트홈,22,강남구 논현동 278-4외2,7,"1,854",264.9,1순위 ,7,307000,80,80,27
2022 2차,역세권 청년,신규공급,강남구,59.1,8432,모아엘가 퍼스트홈,20,강남구 논현동 278-4외2,8,"1,224",153,1순위 ,7,287000,80,80,27
2022 2차,역세권 청년,신규공급,강남구,59.1,8432,모아엘가 퍼스트홈,22,강남구 논현동 278-4외2,7,"1,854",264.9,1순위 ,7,307000,80,80,27
2022 2차,역세권 청년,신규공급,강남구,59.1,8432,모아엘가 퍼스트홈,20,강남구 논현동 278-4외2,8,"1,224",153,1순위 ,7,287000,80,80,27
2022 2차,역세권 청년,신규공급,강남구,59.1,8432,모아엘가 퍼스트홈,22,강남구 논현동 278-4외2,7,"1,854",264.9,1순위 ,7,307000,80,80,27
2022 2차,역세권 청년,재공급,강동구,57.75,4686,천호역한강리슈빌,19,강동구 천호동 458-3,1,178,178,1순위 ,7,144000,120,220,27
2022 2차,역세권 청년,재공급,강동구,57.75,4686,천호역한강리슈빌,32,강동구 천호동 458-3,2,831,415.5,1순위 ,7,344000,120,220,27
2022 2차,역세권 청년,재공급,강동구,57.75,4686,천호역한강리슈빌,19,강동구 천호동 458-3,1,178,178,1순위 ,7,144000,120,220,27
2022 2차,역세권 청년,재공급,강동구,57.75,4686,천호역한강리슈빌,32,강동구 천호동 458-3,2,831,415.5,1순위 ,7,344000,120,220,27
2022 2차,역세권 청년,재공급,강동구,57.75,4686,천호역한강리슈빌,19,강동구 천호동 458-3,1,178,178,1순위 ,7,144000,120,220,27
2022 2차,역세권 청년,재공급,강동구,57.75,4686,천호역한강리슈빌,32,강동구 천호동 458-3,2,831,415.5,1순위 ,7,344000,120,220,27
2022 2차,역세권 청년,신규공급,관악구,52.54,3584,최강타워,18,관악구 신림동 75-6,18,"2,666",148.1,1순위 ,7,250000,100,100,27
2022 2차,역세권 청년,신규공급,관악구,52.54,3584,최강타워,18,관악구 신림동 75-6,18,"2,666",148.1,1순위 ,7,250000,100,100,27
2022 2차,역세권 청년,신규공급,관악구,52.54,3584,최강타워,18,관악구 신림동 75-6,18,"2,666",148.1,1순위 ,7,250000,100,100,27
2022 2차,역세권 청년,재공급,노원구,55.3,3722,와이엔타워,30,노원구 공릉동 617-3,2,749,374.5,1순위 ,7,100000,80,20,27
2022 2차,역세권 청년,재공급,노원구,55.3,3722,와이엔타워,30,노원구 공릉동 617-3,2,749,374.5,1순위 ,7,100000,80,20,27
2022 2차,역세권 청년,재공급,노원구,55.3,3722,와이엔타워,30,노원구 공릉동 617-3,2,749,374.5,1순위 ,7,100000,80,20,27
2022 2차,역세권 청년,재공급,동작구,55.6,4811,더클래식동작,16,동작구 노량진동 37-1,3,297,99,1순위 ,7,159000,280,400,27
2022 2차,역세권 청년,재공급,동작구,55.6,4811,더클래식동작,16,동작구 노량진동 37-1,3,297,99,1순위 ,7,159000,280,400,27
2022 2차,역세권 청년,재공급,동작구,55.6,4811,더클래식동작,16,동작구 노량진동 37-1,3,297,99,1순위 ,7,159000,280,400,27
2022 2차,역세권 청년,재공급,서대문구,53.68,3759,어바니엘 위드 더 스타일,16,서대문구 충정로 3가 480,1,62,62,1순위 ,7,73000,80,650,27
2022 2차,역세권 청년,재공급,서대문구,53.68,3759,어바니엘 위드 더 스타일,17,서대문구 충정로 3가 480,3,564,188,1순위 ,7,73000,80,650,27
2022 2차,역세권 청년,신규공급,서대문구,53.68,3759,스타타워,17,서대문구 남가좌동 269-1,3,303,101,1순위 ,7,116000,260,360,27
2022 2차,역세권 청년,재공급,서대문구,53.68,3759,어바니엘 위드 더 스타일,16,서대문구 충정로 3가 480,1,62,62,1순위 ,7,73000,80,650,27
2022 2차,역세권 청년,재공급,서대문구,53.68,3759,어바니엘 위드 더 스타일,17,서대문구 충정로 3가 480,3,564,188,1순위 ,7,73000,80,650,27
2022 2차,역세권 청년,신규공급,서대문구,53.68,3759,스타타워,17,서대문구 남가좌동 269-1,3,303,101,1순위 ,7,116000,260,360,27
2022 2차,역세권 청년,재공급,서대문구,53.68,3759,어바니엘 위드 더 스타일,16,서대문구 충정로 3가 480,1,62,62,1순위 ,7,73000,80,650,27
2022 2차,역세권 청년,재공급,서대문구,53.68,3759,어바니엘 위드 더 스타일,17,서대문구 충정로 3가 480,3,564,188,1순위 ,7,73000,80,650,27
2022 2차,역세권 청년,신규공급,서대문구,53.68,3759,스타타워,17,서대문구 남가좌동 269-1,3,303,101,1순위 ,7,116000,260,360,27
2022 2차,역세권 청년,재공급,영등포구,55.76,4871,도람브라보,32,영등포구 도림동 250-20,2,"1,177",588.5,1순위 ,7,204000,900,480,27
2022 2차,역세권 청년,신규공급,영등포구,55.76,4871,포레나 당산,17,영등포구 당산동 2가 165,21,"7,831",372.9,1순위 ,7,119000,140,300,27
2022 2차,역세권 청년,재공급,영등포구,55.76,4871,도람브라보,32,영등포구 도림동 250-20,2,"1,177",588.5,1순위 ,7,204000,900,480,27
2022 2차,역세권 청년,신규공급,영등포구,55.76,4871,포레나 당산,17,영등포구 당산동 2가 165,21,"7,831",372.9,1순위 ,7,119000,140,300,27
2022 2차,역세권 청년,재공급,영등포구,55.76,4871,도람브라보,32,영등포구 도림동 250-20,2,"1,177",588.5,1순위 ,7,204000,900,480,27
2022 2차,역세권 청년,신규공급,영등포구,55.76,4871,포레나 당산,17,영등포구 당산동 2가 165,21,"7,831",372.9,1순위 ,7,119000,140,300,27
2022 2차,역세권 청년,재공급,중랑구,51.41,3155,제이스타상봉,31,중랑구 상봉동 109-34,1,545,545,1순위 ,7,306000,200,100,27
2022 2차,역세권 청년,재공급,중랑구,51.41,3155,제이스타상봉,31,중랑구 상봉동 109-34,1,545,545,1순위 ,7,306000,200,100,27
2022 2차,역세권 청년,재공급,중랑구,51.41,3155,제이스타상봉,31,중랑구 상봉동 109-34,1,545,545,1순위 ,7,306000,200,100,27
2022 1차,청년매입,신규공급,강남구,59.1,8432,백년빌,39,"강남구 학동로20길 63-6, 백년빌 (논현동 158-26)",2,226,113,1순위,7,324200,390,350,27
2022 1차,청년매입,신규공급,강남구,59.1,8432,백년빌,35,"강남구 봉은사로13길 26, 백년빌 (논현동 189-5)",4,433,108.3,1순위,7,334900,690,210,27
2022 1차,청년매입,신규공급,강남구,59.1,8432,백년빌,39,"강남구 학동로20길 63-6, 백년빌 (논현동 158-26)",2,226,113,1순위,7,324200,390,350,27
2022 1차,청년매입,신규공급,강남구,59.1,8432,백년빌,35,"강남구 봉은사로13길 26, 백년빌 (논현동 189-5)",4,433,108.3,1순위,7,334900,690,210,27
2022 1차,청년매입,신규공급,강남구,59.1,8432,백년빌,39,"강남구 학동로20길 63-6, 백년빌 (논현동 158-26)",2,226,113,1순위,7,324200,390,350,27
2022 1차,청년매입,신규공급,강남구,59.1,8432,백년빌,35,"강남구 봉은사로13길 26, 백년빌 (논현동 189-5)",4,433,108.3,1순위,7,334900,690,210,27
2022 1차,청년매입,신규공급,마포구,58.6,5079,연남하이츠,34,"마포구 성미산로19길 78, 연남하이츠 (연남동 478-4)",10,983,98.3,1순위,7,457300,350,290,27
2022 1차,청년매입,신규공급,마포구,58.6,5079,연남하이츠,42,"마포구 성미산로19길 78, 연남하이츠 (연남동 478-4)",1,140,140,1순위,7,557300,350,290,27
2022 1차,청년매입,신규공급,마포구,58.6,5079,연남하이츠,34,"마포구 성미산로19길 78, 연남하이츠 (연남동 478-4)",10,983,98.3,1순위,7,457300,350,290,27
2022 1차,청년매입,신규공급,마포구,58.6,5079,연남하이츠,42,"마포구 성미산로19길 78, 연남하이츠 (연남동 478-4)",1,140,140,1순위,7,557300,350,290,27
2022 1차,청년매입,신규공급,마포구,58.6,5079,연남하이츠,34,"마포구 성미산로19길 78, 연남하이츠 (연남동 478-4)",10,983,98.3,1순위,7,457300,350,290,27
2022 1차,청년매입,신규공급,마포구,58.6,5079,연남하이츠,42,"마포구 성미산로19길 78, 연남하이츠 (연남동 478-4)",1,140,140,1순위,7,557300,350,290,27
2022 1차,청년매입,재공급,서대문구,53.68,3759,해담빌,43,"서대문구 홍제내2바길 7, 홍제동 360-40",1,82,82,1순위,7,208000,760,300,27
2022 1차,청년매입,재공급,서대문구,53.68,3759,해담빌,43,"서대문구 홍제내2바길 7, 홍제동 360-40",1,82,82,1순위,7,208000,760,300,27
2022 1차,청년매입,재공급,서대문구,53.68,3759,해담빌,43,"서대문구 홍제내2바길 7, 홍제동 360-40",1,82,82,1순위,7,208000,760,300,27
2022 1차,청년매입,재공급,서초구,60.32,7772,서초파크타운 A동,27,"서초구 반포대로5길 64, 서초동 1478-9",4,217,54.3,1순위,7,372900,690,510,27
2022 1차,청년매입,재공급,서초구,60.32,7772,서초파크타운 A동,27,"서초구 반포대로5길 64, 서초동 1478-9",4,217,54.3,1순위,7,372900,690,510,27
2022 1차,청년매입,재공급,서초구,60.32,7772,서초파크타운 A동,27,"서초구 반포대로5길 64, 서초동 1478-9",4,217,54.3,1순위,7,372900,690,510,27
2022 1차,청년매입,재공급,성북구,57.7,3716,"서도휴빌 102동,107동",17,"성북구 장월로1마길 23, 하월곡동 231",4,252,63,1순위,7,75600,280,500,27
2022 1차,청년매입,재공급,성북구,57.7,3716,"서도휴빌 102동,107동",17,"성북구 장월로1마길 23, 하월곡동 231",4,252,63,1순위,7,75600,280,500,27
2022 1차,청년매입,재공급,성북구,57.7,3716,"서도휴빌 102동,107동",17,"성북구 장월로1마길 23, 하월곡동 231",4,252,63,1순위,7,75600,280,500,27
2022 1차,청년매입,신규공급,송파구,58.76,6161,마천빌,36,"송파구 성내천로22길 1, 마천빌 (마천동 40-10",1,21,21,1순위,7,317100,610,890,27
2022 1차,청년매입,신규공급,송파구,58.76,6161,영스테이,40,"송파구 올림픽로12길 52-8, 영스테이 (잠실동 214-6)",2,154,77,1순위,7,454400,450,520,27
2022 1차,청년매입,신규공급,송파구,58.76,6161,마천빌,36,"송파구 성내천로22길 1, 마천빌 (마천동 40-10",1,21,21,1순위,7,317100,610,890,27
2022 1차,청년매입,신규공급,송파구,58.76,6161,영스테이,40,"송파구 올림픽로12길 52-8, 영스테이 (잠실동 214-6)",2,154,77,1순위,7,454400,450,520,27
2022 1차,청년매입,신규공급,송파구,58.76,6161,마천빌,36,"송파구 성내천로22길 1, 마천빌 (마천동 40-10",1,21,21,1순위,7,317100,610,890,27
2022 1차,청년매입,신규공급,송파구,58.76,6161,영스테이,40,"송파구 올림픽로12길 52-8, 영스테이 (잠실동 214-6)",2,154,77,1순위,7,454400,450,520,27
2022 1차,청년매입,신규공급,영등포구,55.76,4871,케이디하우스,42,"영등포구 영등포로35나길 5, 케이디하우스 (영등포동6가 30-5외)",5,637,127.4,1순위,7,380700,150,120,27
2022 1차,청년매입,신규공급,영등포구,55.76,4871,케이디하우스,42,"영등포구 영등포로35나길 5, 케이디하우스 (영등포동6가 30-5외)",5,637,127.4,1순위,7,380700,150,120,27
2022 1차,청년매입,신규공급,영등포구,55.76,4871,케이디하우스,42,"영등포구 영등포로35나길 5, 케이디하우스 (영등포동6가 30-5외)",5,637,127.4,1순위,7,380700,150,120,27
2022 1차,청년매입,재공급,중랑구,51.41,3155,동일케슬,16,"중랑구 동일로148길 43, 묵동 128-60외",1,49,49,1순위,7,142300,370,330,27
2022 1차,청년매입,재공급,중랑구,51.41,3155,동일케슬,16,"중랑구 동일로148길 43, 묵동 128-60외",1,49,49,1순위,7,142300,370,330,27
2022 1차,청년매입,재공급,중랑구,51.41,3155,동일케슬,16,"중랑구 동일로148길 43, 묵동 128-60외",1,49,49,1순위,7,142300,370,330,27
2022 1차,역세권 청년,신규공급,강남구,59.1,8432,,17,강남구 역삼동 738-29,1,7,7,1순위 ,7,256000,320,150,27
2022 1차,역세권 청년,신규공급,강남구,59.1,8432,,17,강남구 역삼동 738-29,4,320,80,1순위 ,7,243000,320,150,27
2022 1차,역세권 청년,신규공급,강남구,59.1,8432,,18,강남구 역삼동 738-29,1,20,20,1순위 ,7,253000,320,150,27
2022 1차,역세권 청년,신규공급,강남구,59.1,8432,,18,강남구 역삼동 738-29,3,582,194,1순위 ,7,223000,320,150,27
2022 1차,역세권 청년,신규공급,강남구,59.1,8432,마에스트로,20,강남구 삼성동 140-32,2,11,5.5,1순위 ,7,233000,194,200,27
2022 1차,역세권 청년,신규공급,강남구,59.1,8432,마에스트로,20,강남구 삼성동 140-32,6,174,29,1순위 ,7,233000,194,200,27
2022 1차,역세권 청년,신규공급,강남구,59.1,8432,,17,강남구 역삼동 738-29,1,7,7,1순위 ,7,256000,320,150,27
2022 1차,역세권 청년,신규공급,강남구,59.1,8432,,17,강남구 역삼동 738-29,4,320,80,1순위 ,7,243000,320,150,27
2022 1차,역세권 청년,신규공급,강남구,59.1,8432,,18,강남구 역삼동 738-29,1,20,20,1순위 ,7,253000,320,150,27
2022 1차,역세권 청년,신규공급,강남구,59.1,8432,,18,강남구 역삼동 738-29,3,582,194,1순위 ,7,223000,320,150,27
2022 1차,역세권 청년,신규공급,강남구,59.1,8432,마에스트로,20,강남구 삼성동 140-32,2,11,5.5,1순위 ,7,233000,194,200,27
2022 1차,역세권 청년,신규공급,강남구,59.1,8432,마에스트로,20,강남구 삼성동 140-32,6,174,29,1순위 ,7,233000,194,200,27
2022 1차,역세권 청년,신규공급,강남구,59.1,8432,,17,강남구 역삼동 738-29,1,7,7,1순위 ,7,256000,320,150,27
2022 1차,역세권 청년,신규공급,강남구,59.1,8432,,17,강남구 역삼동 738-29,4,320,80,1순위 ,7,243000,320,150,27
2022 1차,역세권 청년,신규공급,강남구,59.1,8432,,18,강남구 역삼동 738-29,1,20,20,1순위 ,7,253000,320,150,27
2022 1차,역세권 청년,신규공급,강남구,59.1,8432,,18,강남구 역삼동 738-29,3,582,194,1순위 ,7,223000,320,150,27
2022 1차,역세권 청년,신규공급,강남구,59.1,8432,마에스트로,20,강남구 삼성동 140-32,2,11,5.5,1순위 ,7,233000,194,200,27
2022 1차,역세권 청년,신규공급,강남구,59.1,8432,마에스트로,20,강남구 삼성동 140-32,6,174,29,1순위 ,7,233000,194,200,27
2022 1차,역세권 청년,신규공급,서초구,60.32,7772,청년당당,17,서초구 서초동 1365-8,17,316,18.6,1순위 ,7,333000,540,400,27
2022 1차,역세권 청년,신규공급,서초구,60.32,7772,청년당당,17,서초구 서초동 1365-8,41,"4,211",102.7,1순위 ,7,278000,540,300,27
2022 1차,역세권 청년,신규공급,서초구,60.32,7772,청년당당,17,서초구 서초동 1365-8,17,316,18.6,1순위 ,7,333000,540,400,27
2022 1차,역세권 청년,신규공급,서초구,60.32,7772,청년당당,17,서초구 서초동 1365-8,41,"4,211",102.7,1순위 ,7,278000,540,300,27
2022 1차,역세권 청년,신규공급,서초구,60.32,7772,청년당당,17,서초구 서초동 1365-8,17,316,18.6,1순위 ,7,333000,540,400,27
2022 1차,역세권 청년,신규공급,서초구,60.32,7772,청년당당,17,서초구 서초동 1365-8,41,"4,211",102.7,1순위 ,7,278000,540,300,27
2022 1차,역세권 청년,신규공급,송파구,58.76,6161,잠실엘타워,16,송파구 잠실동 208-4,23,631,27.4,1순위,7,408000,310,480,27
